2019-07-04 23:51:27,569 [main ] INFO  Constant - Copying default configuration to C:\Users\navkumar16\Downloads\ZAP_2.8.0_Core\ZAP_2.8.0\tmp\config.xml
2019-07-04 23:51:30,355 [ZAP-daemon] INFO  ExtensionFactory - Installed add-ons: [[id=ascanrules, version=33.0.0], [id=bruteforce, version=8.0.0], [id=diff, version=9.0.0], [id=gettingStarted, version=10.0.0], [id=help, version=9.0.0], [id=invoke, version=9.0.0], [id=onlineMenu, version=6.0.0], [id=pscanrules, version=24.0.0], [id=quickstart, version=26.0.0], [id=reveal, version=2.0.0], [id=saverawmessage, version=4.0.0], [id=tips, version=6.0.0]]
2019-07-04 23:51:30,554 [ZAP-daemon] INFO  ExtensionFactory - Extensions loaded
2019-07-04 23:51:30,561 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows ZAP to check for updates
2019-07-04 23:51:30,571 [ZAP-daemon] INFO  ExtensionLoader - Initializing Options Extension
2019-07-04 23:51:30,571 [ZAP-daemon] INFO  ExtensionLoader - Initializing Edit Menu Extension
2019-07-04 23:51:30,571 [ZAP-daemon] INFO  ExtensionLoader - Initializing Provides a rest based API for controlling and accessing ZAP
2019-07-04 23:51:30,586 [ZAP-daemon] INFO  ExtensionLoader - Initializing Session State Extension
2019-07-04 23:51:30,587 [ZAP-daemon] INFO  ExtensionLoader - Initializing Report Extension
2019-07-04 23:51:30,587 [ZAP-daemon] INFO  ExtensionLoader - Initializing History Extension
2019-07-04 23:51:30,591 [ZAP-daemon] INFO  ExtensionLoader - Initializing Show hidden fields and enable disabled fields
2019-07-04 23:51:30,592 [ZAP-daemon] INFO  ExtensionLoader - Initializing Search messages for strings and regular expressions
2019-07-04 23:51:30,594 [ZAP-daemon] INFO  ExtensionLoader - Initializing Encode/Decode/Hash...
2019-07-04 23:51:30,595 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows you to intercept and modify requests and responses
2019-07-04 23:51:30,634 [ZAP-daemon] INFO  ExtensionLoader - Initializing Passive scanner
2019-07-04 23:51:30,825 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Script Passive Scan Rules
2019-07-04 23:51:30,825 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Stats Passive Scan Rule
2019-07-04 23:51:30,829 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Application Error Disclosure
2019-07-04 23:51:30,830 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Absence of Anti-CSRF Tokens
2019-07-04 23:51:30,830 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Incomplete or No Cache-control and Pragma HTTP Header Set
2019-07-04 23:51:30,832 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Charset Mismatch
2019-07-04 23:51:30,833 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: CSP Scanner
2019-07-04 23:51:30,833 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Content-Type Header Missing
2019-07-04 23:51:30,834 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Cookie No HttpOnly Flag
2019-07-04 23:51:30,835 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Loosely Scoped Cookie
2019-07-04 23:51:30,837 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Cookie Without Secure Flag
2019-07-04 23:51:30,839 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Cross-Domain JavaScript Source File Inclusion
2019-07-04 23:51:30,839 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Web Browser XSS Protection Not Enabled
2019-07-04 23:51:30,840 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Information Disclosure - Debug Error Messages
2019-07-04 23:51:30,841 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Weak Authentication Method
2019-07-04 23:51:30,841 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Insecure JSF ViewState
2019-07-04 23:51:30,842 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Secure Pages Include Mixed Content
2019-07-04 23:51:30,843 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Private IP Disclosure
2019-07-04 23:51:30,844 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Session ID in URL Rewrite
2019-07-04 23:51:30,845 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Viewstate Scanner
2019-07-04 23:51:30,848 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: X-Content-Type-Options Header Missing
2019-07-04 23:51:30,849 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: X-Frame-Options Header Scanner
2019-07-04 23:51:30,871 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows you to view and manage alerts
2019-07-04 23:51:30,876 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active scanner, heavily based on the original Paros active scanner, but with additional tests added
2019-07-04 23:51:30,888 [ZAP-daemon] INFO  ExtensionLoader - Initializing Spider used for automatically finding URIs on a site
2019-07-04 23:51:30,901 [ZAP-daemon] INFO  ExtensionLoader - Initializing A set of common popup menus for miscellaneous tasks
2019-07-04 23:51:30,902 [ZAP-daemon] INFO  ExtensionLoader - Initializing Forced browsing of files and directories using code from the OWASP DirBuster tool
2019-07-04 23:51:30,904 [ZAP-daemon] INFO  ExtensionLoader - Initializing Manual Request Editor Extension
2019-07-04 23:51:30,906 [ZAP-daemon] INFO  ExtensionLoader - Initializing Compares 2 sessions and generates an HTML file showing the differences
2019-07-04 23:51:30,907 [ZAP-daemon] INFO  ExtensionLoader - Initializing Invoke external applications passing context related information such as URLs and parameters
2019-07-04 23:51:30,909 [ZAP-daemon] INFO  ExtensionLoader - Initializing Handles anti cross site request forgery (CSRF) tokens
2019-07-04 23:51:30,913 [ZAP-daemon] INFO  ExtensionLoader - Initializing Authentication Extension
2019-07-04 23:51:30,936 [ZAP-daemon] INFO  ExtensionAuthentication - Loaded authentication method types: [Form-based Authentication, HTTP/NTLM Authentication, Manual Authentication, Script-based Authentication, JSON-based Authentication]
2019-07-04 23:51:30,939 [ZAP-daemon] INFO  ExtensionLoader - Initializing Creates a dynamic SSL certificate to allow SSL communications to be intercepted without warnings being generated by the browser
2019-07-04 23:51:30,940 [ZAP-daemon] INFO  ExtensionLoader - Initializing Logs errors to the Output tab in development mode only
2019-07-04 23:51:30,941 [ZAP-daemon] INFO  ExtensionLoader - Initializing Users Extension
2019-07-04 23:51:30,946 [ZAP-daemon] INFO  ExtensionLoader - Initializing Summarise and analyse FORM and URL parameters as well as cookies
2019-07-04 23:51:30,947 [ZAP-daemon] INFO  ExtensionLoader - Initializing Script integration
2019-07-04 23:51:30,975 [ZAP-daemon] INFO  ExtensionLoader - Initializing Forced User Extension
2019-07-04 23:51:30,976 [ZAP-daemon] INFO  ExtensionLoader - Initializing Extension handling HTTP sessions
2019-07-04 23:51:30,980 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionDiff
2019-07-04 23:51:30,981 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Post Table View Extension
2019-07-04 23:51:30,981 [ZAP-daemon] INFO  ExtensionLoader - Initializing Session Management Extension
2019-07-04 23:51:30,986 [ZAP-daemon] INFO  ExtensionSessionManagement - Loaded session management method types: [Cookie-based Session Management, HTTP Authentication Session Management]
2019-07-04 23:51:30,987 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Form Table View Extension
2019-07-04 23:51:30,988 [ZAP-daemon] INFO  ExtensionLoader - Initializing Core UI related functionality.
2019-07-04 23:51:30,989 [ZAP-daemon] INFO  ExtensionLoader - Initializing Authorization Extension
2019-07-04 23:51:30,991 [ZAP-daemon] INFO  ExtensionLoader - Initializing Manages the local proxy configurations
2019-07-04 23:51:30,993 [ZAP-daemon] INFO  ExtensionLoader - Initializing Handles adding Global Excluded URLs
2019-07-04 23:51:30,993 [ZAP-daemon] INFO  ExtensionLoader - Initializing Adds menu item to refresh the Sites tree
2019-07-04 23:51:30,994 [ZAP-daemon] INFO  ExtensionLoader - Initializing OWASP ZAP User Guide
2019-07-04 23:51:30,998 [ZAP-daemon] INFO  ExtensionLoader - Initializing Provides a URL suitable for calling from target sites
2019-07-04 23:51:32,194 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows you to configure which extensions are loaded when ZAP starts
2019-07-04 23:51:32,195 [ZAP-daemon] INFO  ExtensionLoader - Initializing Combined HTTP Panels Extension
2019-07-04 23:51:32,197 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Hex View Extension
2019-07-04 23:51:32,198 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Image View Extension
2019-07-04 23:51:32,201 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Large Request View Extension
2019-07-04 23:51:32,203 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Large Response View Extension
2019-07-04 23:51:32,205 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Query Table View Extension
2019-07-04 23:51:32,205 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Syntax Highlighter View Extension
2019-07-04 23:51:32,208 [ZAP-daemon] INFO  ExtensionLoader - Initializing Adds support for configurable keyboard shortcuts for all of the ZAP menus.
2019-07-04 23:51:32,209 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active and passive rule configuration
2019-07-04 23:51:32,214 [ZAP-daemon] INFO  ExtensionLoader - Initializing Statistics
2019-07-04 23:51:32,219 [ZAP-daemon] INFO  ExtensionStats - Start recording in memory stats
2019-07-04 23:51:32,223 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active Scan Rules
2019-07-04 23:51:32,226 [ZAP-daemon] INFO  ExtensionLoader - Initializing The ZAP Getting Started Guide
2019-07-04 23:51:32,229 [ZAP-daemon] INFO  ExtensionLoader - Initializing The Online menu links
2019-07-04 23:51:32,229 [ZAP-daemon] INFO  ExtensionLoader - Initializing Passive Scan Rules
2019-07-04 23:51:32,232 [ZAP-daemon] INFO  ExtensionLoader - Initializing Adds the Quick Start panel for scanning and exploring applications
2019-07-04 23:51:32,236 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionSaveRawHttpMessage
2019-07-04 23:51:32,240 [ZAP-daemon] INFO  ExtensionLoader - Initializing Tips and Tricks
2019-07-04 23:51:32,586 [ZAP-daemon] INFO  ExtensionCallback - Started callback server on 0.0.0.0:52136
2019-07-04 23:51:32,587 [ZAP-daemon] INFO  ExtensionDynSSL - Creating new root CA certificate
2019-07-04 23:51:33,835 [ZAP-daemon] INFO  ExtensionDynSSL - New root CA certificate created
2019-07-04 23:51:33,853 [ZAP-daemon] ERROR ProxyServer - Cannot listen on port 127.0.0.1:56202 - try specifying a different port for ZAP to use
2019-07-04 23:51:57,860 [main ] INFO  DaemonBootstrap - OWASP ZAP 2.8.0 started 04/07/19 23:51:57 with home C:\Users\navkumar16\Downloads\ZAP_2.8.0_Core\ZAP_2.8.0\tmp\
2019-07-04 23:51:57,920 [main ] INFO  AbstractParam - Setting config scanner.threadPerHost = 20 was null
2019-07-04 23:51:57,921 [main ] INFO  AbstractParam - Setting config spider.thread = 10 was null
2019-07-04 23:51:57,922 [main ] INFO  AbstractParam - Setting config api.key = zapapisecret was null
2019-07-04 23:51:57,933 [main ] INFO  SSLConnector - Reading supported SSL/TLS protocols...
2019-07-04 23:51:57,933 [main ] INFO  SSLConnector - Using a SSLEngine...
2019-07-04 23:51:57,978 [main ] INFO  SSLConnector - Done reading supported SSL/TLS protocols: [SSLv2Hello, SSLv3, TLSv1, TLSv1.1, TLSv1.2]
2019-07-04 23:51:57,995 [main ] INFO  OptionsParamCertificate - Unsafe SSL renegotiation disabled.
2019-07-04 23:51:58,867 [main ] INFO  ENGINE - dataFileCache open start
2019-07-04 23:51:58,930 [main ] INFO  ENGINE - dataFileCache open end
2019-07-04 23:51:59,148 [ZAP-daemon] INFO  ExtensionFactory - Loading extensions
2019-07-04 23:52:00,267 [ZAP-daemon] INFO  ExtensionFactory - Installed add-ons: [[id=ascanrules, version=33.0.0], [id=bruteforce, version=8.0.0], [id=diff, version=9.0.0], [id=gettingStarted, version=10.0.0], [id=help, version=9.0.0], [id=invoke, version=9.0.0], [id=onlineMenu, version=6.0.0], [id=pscanrules, version=24.0.0], [id=quickstart, version=26.0.0], [id=reveal, version=2.0.0], [id=saverawmessage, version=4.0.0], [id=tips, version=6.0.0]]
2019-07-04 23:52:00,479 [ZAP-daemon] INFO  ExtensionFactory - Extensions loaded
2019-07-04 23:52:00,489 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows ZAP to check for updates
2019-07-04 23:52:00,507 [ZAP-daemon] INFO  ExtensionLoader - Initializing Options Extension
2019-07-04 23:52:00,508 [ZAP-daemon] INFO  ExtensionLoader - Initializing Edit Menu Extension
2019-07-04 23:52:00,510 [ZAP-daemon] INFO  ExtensionLoader - Initializing Provides a rest based API for controlling and accessing ZAP
2019-07-04 23:52:00,538 [ZAP-daemon] INFO  ExtensionLoader - Initializing Session State Extension
2019-07-04 23:52:00,539 [ZAP-daemon] INFO  ExtensionLoader - Initializing Report Extension
2019-07-04 23:52:00,541 [ZAP-daemon] INFO  ExtensionLoader - Initializing History Extension
2019-07-04 23:52:00,547 [ZAP-daemon] INFO  ExtensionLoader - Initializing Show hidden fields and enable disabled fields
2019-07-04 23:52:00,550 [ZAP-daemon] INFO  ExtensionLoader - Initializing Search messages for strings and regular expressions
2019-07-04 23:52:00,553 [ZAP-daemon] INFO  ExtensionLoader - Initializing Encode/Decode/Hash...
2019-07-04 23:52:00,554 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows you to intercept and modify requests and responses
2019-07-04 23:52:00,564 [ZAP-daemon] INFO  ExtensionLoader - Initializing Passive scanner
2019-07-04 23:52:00,716 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Script Passive Scan Rules
2019-07-04 23:52:00,718 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Stats Passive Scan Rule
2019-07-04 23:52:00,719 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Application Error Disclosure
2019-07-04 23:52:00,721 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Absence of Anti-CSRF Tokens
2019-07-04 23:52:00,722 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Incomplete or No Cache-control and Pragma HTTP Header Set
2019-07-04 23:52:00,723 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Charset Mismatch
2019-07-04 23:52:00,723 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: CSP Scanner
2019-07-04 23:52:00,724 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Content-Type Header Missing
2019-07-04 23:52:00,725 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Cookie No HttpOnly Flag
2019-07-04 23:52:00,726 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Loosely Scoped Cookie
2019-07-04 23:52:00,727 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Cookie Without Secure Flag
2019-07-04 23:52:00,730 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Cross-Domain JavaScript Source File Inclusion
2019-07-04 23:52:00,731 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Web Browser XSS Protection Not Enabled
2019-07-04 23:52:00,732 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Information Disclosure - Debug Error Messages
2019-07-04 23:52:00,733 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Weak Authentication Method
2019-07-04 23:52:00,734 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Insecure JSF ViewState
2019-07-04 23:52:00,734 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Secure Pages Include Mixed Content
2019-07-04 23:52:00,735 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Private IP Disclosure
2019-07-04 23:52:00,736 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Session ID in URL Rewrite
2019-07-04 23:52:00,737 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Viewstate Scanner
2019-07-04 23:52:00,738 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: X-Content-Type-Options Header Missing
2019-07-04 23:52:00,742 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: X-Frame-Options Header Scanner
2019-07-04 23:52:00,759 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows you to view and manage alerts
2019-07-04 23:52:00,763 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active scanner, heavily based on the original Paros active scanner, but with additional tests added
2019-07-04 23:52:00,773 [ZAP-daemon] INFO  ExtensionLoader - Initializing Spider used for automatically finding URIs on a site
2019-07-04 23:52:00,780 [ZAP-daemon] INFO  ExtensionLoader - Initializing A set of common popup menus for miscellaneous tasks
2019-07-04 23:52:00,780 [ZAP-daemon] INFO  ExtensionLoader - Initializing Forced browsing of files and directories using code from the OWASP DirBuster tool
2019-07-04 23:52:00,782 [ZAP-daemon] INFO  ExtensionLoader - Initializing Manual Request Editor Extension
2019-07-04 23:52:00,785 [ZAP-daemon] INFO  ExtensionLoader - Initializing Compares 2 sessions and generates an HTML file showing the differences
2019-07-04 23:52:00,786 [ZAP-daemon] INFO  ExtensionLoader - Initializing Invoke external applications passing context related information such as URLs and parameters
2019-07-04 23:52:00,786 [ZAP-daemon] INFO  ExtensionLoader - Initializing Handles anti cross site request forgery (CSRF) tokens
2019-07-04 23:52:00,791 [ZAP-daemon] INFO  ExtensionLoader - Initializing Authentication Extension
2019-07-04 23:52:00,810 [ZAP-daemon] INFO  ExtensionAuthentication - Loaded authentication method types: [Form-based Authentication, HTTP/NTLM Authentication, Manual Authentication, Script-based Authentication, JSON-based Authentication]
2019-07-04 23:52:00,812 [ZAP-daemon] INFO  ExtensionLoader - Initializing Creates a dynamic SSL certificate to allow SSL communications to be intercepted without warnings being generated by the browser
2019-07-04 23:52:00,813 [ZAP-daemon] INFO  ExtensionLoader - Initializing Logs errors to the Output tab in development mode only
2019-07-04 23:52:00,815 [ZAP-daemon] INFO  ExtensionLoader - Initializing Users Extension
2019-07-04 23:52:00,818 [ZAP-daemon] INFO  ExtensionLoader - Initializing Summarise and analyse FORM and URL parameters as well as cookies
2019-07-04 23:52:00,820 [ZAP-daemon] INFO  ExtensionLoader - Initializing Script integration
2019-07-04 23:52:00,848 [ZAP-daemon] INFO  ExtensionLoader - Initializing Forced User Extension
2019-07-04 23:52:00,849 [ZAP-daemon] INFO  ExtensionLoader - Initializing Extension handling HTTP sessions
2019-07-04 23:52:00,853 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionDiff
2019-07-04 23:52:00,853 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Post Table View Extension
2019-07-04 23:52:00,854 [ZAP-daemon] INFO  ExtensionLoader - Initializing Session Management Extension
2019-07-04 23:52:00,859 [ZAP-daemon] INFO  ExtensionSessionManagement - Loaded session management method types: [Cookie-based Session Management, HTTP Authentication Session Management]
2019-07-04 23:52:00,860 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Form Table View Extension
2019-07-04 23:52:00,860 [ZAP-daemon] INFO  ExtensionLoader - Initializing Core UI related functionality.
2019-07-04 23:52:00,863 [ZAP-daemon] INFO  ExtensionLoader - Initializing Authorization Extension
2019-07-04 23:52:00,864 [ZAP-daemon] INFO  ExtensionLoader - Initializing Manages the local proxy configurations
2019-07-04 23:52:00,866 [ZAP-daemon] INFO  ExtensionLoader - Initializing Handles adding Global Excluded URLs
2019-07-04 23:52:00,866 [ZAP-daemon] INFO  ExtensionLoader - Initializing Adds menu item to refresh the Sites tree
2019-07-04 23:52:00,868 [ZAP-daemon] INFO  ExtensionLoader - Initializing OWASP ZAP User Guide
2019-07-04 23:52:00,868 [ZAP-daemon] INFO  ExtensionLoader - Initializing Provides a URL suitable for calling from target sites
2019-07-04 23:52:01,803 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows you to configure which extensions are loaded when ZAP starts
2019-07-04 23:52:01,804 [ZAP-daemon] INFO  ExtensionLoader - Initializing Combined HTTP Panels Extension
2019-07-04 23:52:01,806 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Hex View Extension
2019-07-04 23:52:01,807 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Image View Extension
2019-07-04 23:52:01,809 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Large Request View Extension
2019-07-04 23:52:01,810 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Large Response View Extension
2019-07-04 23:52:01,811 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Query Table View Extension
2019-07-04 23:52:01,812 [ZAP-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Syntax Highlighter View Extension
2019-07-04 23:52:01,813 [ZAP-daemon] INFO  ExtensionLoader - Initializing Adds support for configurable keyboard shortcuts for all of the ZAP menus.
2019-07-04 23:52:01,814 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active and passive rule configuration
2019-07-04 23:52:01,820 [ZAP-daemon] INFO  ExtensionLoader - Initializing Statistics
2019-07-04 23:52:01,822 [ZAP-daemon] INFO  ExtensionStats - Start recording in memory stats
2019-07-04 23:52:01,824 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active Scan Rules
2019-07-04 23:52:01,825 [ZAP-daemon] INFO  ExtensionLoader - Initializing The ZAP Getting Started Guide
2019-07-04 23:52:01,826 [ZAP-daemon] INFO  ExtensionLoader - Initializing The Online menu links
2019-07-04 23:52:01,828 [ZAP-daemon] INFO  ExtensionLoader - Initializing Passive Scan Rules
2019-07-04 23:52:01,829 [ZAP-daemon] INFO  ExtensionLoader - Initializing Adds the Quick Start panel for scanning and exploring applications
2019-07-04 23:52:01,833 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionSaveRawHttpMessage
2019-07-04 23:52:01,834 [ZAP-daemon] INFO  ExtensionLoader - Initializing Tips and Tricks
2019-07-04 23:52:02,002 [ZAP-daemon] INFO  ExtensionCallback - Started callback server on 0.0.0.0:52158
2019-07-04 23:52:02,003 [ZAP-daemon] INFO  ExtensionDynSSL - Creating new root CA certificate
2019-07-04 23:52:02,558 [ZAP-daemon] INFO  ExtensionDynSSL - New root CA certificate created
2019-07-04 23:52:02,563 [ZAP-daemon] INFO  DaemonBootstrap - ZAP is now listening on 127.0.0.1:8098
2019-07-04 23:52:29,502 [ZAP-ProxyThread-1] WARN  API - API key incorrect or not supplied: null in request from 127.0.0.1
2019-07-04 23:52:29,513 [ZAP-ProxyThread-2] WARN  API - API key incorrect or not supplied: null in request from 127.0.0.1
2019-07-04 23:54:04,589 [main ] INFO  DaemonBootstrap - OWASP ZAP 2.8.0 started 04/07/19 23:54:04 with home C:\Users\navkumar16\Downloads\ZAP_2.8.0_Core\ZAP_2.8.0\tmp\
2019-07-04 23:54:04,664 [main ] INFO  AbstractParam - Setting config scanner.threadPerHost = 20 was null
2019-07-04 23:54:04,665 [main ] INFO  AbstractParam - Setting config spider.thread = 10 was null
2019-07-04 23:54:04,666 [main ] INFO  AbstractParam - Setting config api.disablekey = true was null
2019-07-04 23:54:04,677 [main ] INFO  SSLConnector - Reading supported SSL/TLS protocols...
2019-07-04 23:54:04,680 [main ] INFO  SSLConnector - Using a SSLEngine...
2019-07-04 23:54:04,724 [main ] INFO  SSLConnector - Done reading supported SSL/TLS protocols: [SSLv2Hello, SSLv3, TLSv1, TLSv1.1, TLSv1.2]
2019-07-04 23:54:04,744 [main ] INFO  OptionsParamCertificate - Unsafe SSL renegotiation disabled.
2019-07-04 23:54:05,567 [main ] INFO  ENGINE - dataFileCache open start
2019-07-04 23:54:05,607 [main ] INFO  ENGINE - dataFileCache open end
2019-07-04 23:54:05,724 [ZAP-daemon] INFO  ExtensionFactory - Loading extensions
2019-07-04 23:54:07,045 [ZAP-daemon] INFO  ExtensionFactory - Installed add-ons: [[id=ascanrules, version=33.0.0], [id=bruteforce, version=8.0.0], [id=diff, version=9.0.0], [id=gettingStarted, version=10.0.0], [id=help, version=9.0.0], [id=invoke, version=9.0.0], [id=onlineMenu, version=6.0.0], [id=pscanrules, version=24.0.0], [id=quickstart, version=26.0.0], [id=reveal, version=2.0.0], [id=saverawmessage, version=4.0.0], [id=tips, version=6.0.0]]
2019-07-04 23:54:07,268 [ZAP-daemon] INFO  ExtensionFactory - Extensions loaded
2019-07-04 23:54:07,277 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows ZAP to check for updates
2019-07-04 23:54:07,294 [ZAP-daemon] INFO  ExtensionLoader - Initializing Options Extension
2019-07-04 23:54:07,295 [ZAP-daemon] INFO  ExtensionLoader - Initializing Edit Menu Extension
2019-07-04 23:54:07,295 [ZAP-daemon] INFO  ExtensionLoader - Initializing Provides a rest based API for controlling and accessing ZAP
2019-07-04 23:54:07,317 [ZAP-daemon] INFO  ExtensionLoader - Initializing Session State Extension
